APPLYER_ID,SEX,CERT_TYPE,MARRIAGE_STATUS,AGE,IS_HAS_DRIVING_LICENSE,EDUCATION,IS_OWN_ESTATE,PROPERTY_OWNER,PROPERTY_LOAN,PROPERTY_ADD_TYPE,PROPERTY_LOCATION,INCOME_YEAR,MAIN_INCOME_FROM,CUS_CATEGORY,IDCARD_CHECKFLAG,JOB_INDUSTRY,JOB_POSITION,JOB_MONTH,JOB_COMP_INDUSTRY,Y
3928123,M,IdentityCard,Single,29,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
3928132,F,IdentityCard,,54,No,AssociateDegree,,,,,,40000,,,Y,,,,,0
3926780,F,IdentityCard,,43,Has,AssociateDegree,,,,,,72000,,,Y,,,,,0
7306000,M,IdentityCard,Single,27,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
7306006,M,IdentityCard,Single,59,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
7306014,F,IdentityCard,,31,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
7306044,M,IdentityCard,Married,46,Has,SeniorMiddleSchool,N,,,,,60000,Salary,40,Y,,,,,0
6328568,F,IdentityCard,,31,Has,SeniorMiddleSchool,,,,,,20000,,,Y,,,,,0
5074973,M,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,65000,Revenue,20,Y,,,,,0
3928139,M,IdentityCard,,32,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
3928148,F,IdentityCard,,37,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3928159,F,IdentityCard,Single,48,Has,SeniorMiddleSchool,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,0
3928181,M,IdentityCard,Single,43,Has,SecondaryTechnology,Y,ApplyerOwn,N,RegiAddr,Alloparty,100000,,,Y,,,,,0
7307393,F,IdentityCard,,32,Has,AssociateDegree,,,,,,20000,,,Y,,,,,0
7307411,M,IdentityCard,,30,Has,AssociateDegree,,,,,,200000,,,Y,,,,,0
7307444,M,IdentityCard,Married,54,Has,Bachelor,N,,,,,70000,,,Y,,,,,0
7307459,F,IdentityCard,,28,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
5074188,F,IdentityCard,,55,No,SeniorMiddleSchool,,,,,,50000,,,Y,,,,,0
5074200,M,IdentityCard,,32,No,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
5074210,F,IdentityCard,,47,Has,JuniormiddleSchool,,,,,,40000,,,N,,,,,0
5074214,F,IdentityCard,,41,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5074226,F,IdentityCard,,33,No,Bachelor,,,,,,0,,,Y,,,,,0
5074227,M,IdentityCard,Married,32,Has,Bachelor,N,,,,,100000,Salary,40,Y,,,,,0
5074238,M,IdentityCard,Married,53,Has,AssociateDegree,N,,,,,300000,,,Y,,,,,0
5074242,M,IdentityCard,,51,Has,AssociateDegree,,,,,,78000,,,Y,,,,,0
5074255,M,IdentityCard,,46,Has,Bachelor,,,,,,60000,,,Y,,,,,0
5074272,M,IdentityCard,Married,38,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,80000,,,Y,,,,,0
5074276,F,IdentityCard,,47,Has,Bachelor,,,,,,100000,,,Y,,,,,0
6328624,F,IdentityCard,,28,Has,SecondaryTechnology,,,,,,50000,,,Y,,,,,0
6328639,M,IdentityCard,Married,45,Has,AssociateDegree,N,,,,,180000,,,Y,,,,,0
3927214,M,IdentityCard,,34,No,SecondaryTechnology,,,,,,70000,,,N,,,,,0
3927220,F,IdentityCard,Single,34,Has,SeniorMiddleSchool,N,,,,Local,100000,,,Y,,,,,0
3927226,F,IdentityCard,,53,No,PrimarySchool,,,,,,40000,,,Y,,,,,0
3927237,M,IdentityCard,,39,Has,Bachelor,,,,,,90000,,,Y,,,,,0
3927242,F,IdentityCard,,39,Has,JuniormiddleSchool,,,,,,72000,,,Y,,,,,0
3927248,F,IdentityCard,,32,No,AssociateDegree,,,,,,48000,,,Y,Clerk,Eployee,66,,0
3927253,M,IdentityCard,Married,31,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
3927261,M,IdentityCard,Married,40,Has,Bachelor,N,,,,,80000,,,Y,,,,,0
3927264,F,IdentityCard,,35,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
3927268,F,,,,,,,,,,,0,,,N,,,,,0
3927274,F,IdentityCard,,44,Has,JuniormiddleSchool,,,,,,0,,,Y,,,,,0
3927280,F,IdentityCard,Single,31,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,60000,,,Y,,,,,0
3927290,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,Alloparty,150000,,,Y,,,,,0
3927296,M,IdentityCard,Single,59,Has,SeniorMiddleSchool,Y,ApplyerOwn,N,RegiAddr,Local,200000,,,Y,,,,,0
3927302,F,IdentityCard,Single,36,Has,AssociateDegree,N,,,,,50000,Salary,40,Y,,,,,0
6334859,M,IdentityCard,,33,Has,SecondaryTechnology,,,,,,100000,,,Y,,,,,0
6334878,M,IdentityCard,,58,Has,AssociateDegree,,,,,,100000,,,N,,,,,0
6334884,M,IdentityCard,Married,27,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
6334890,M,IdentityCard,Married,50,Has,JuniormiddleSchool,Y,AllOwn,N,RegiAddr,Local,100000,,,Y,CommerceService,Eployee,158,F,0
6334898,M,IdentityCard,Married,44,Has,AssociateDegree,N,,,,,70000,,,Y,,,,,0
3933464,M,IdentityCard,Single,25,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
3933468,F,IdentityCard,,34,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3933504,F,IdentityCard,,58,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3933511,F,IdentityCard,,37,No,Bachelor,,,,,,60000,,,Y,,,,,0
3933514,F,IdentityCard,,41,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
3933524,F,IdentityCard,,67,Has,Bachelor,,,,,,100000,,,Y,,,,,0
3933538,M,IdentityCard,,40,Has,Technology,,,,,,50000,,,Y,,,,,0
3933545,F,IdentityCard,Single,50,Has,SecondaryTechnology,N,,,,,100000,,,Y,CommerceService,Eployee,189,F,0
3933552,F,IdentityCard,Married,42,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,50000,,,Y,,,,,0
3933556,F,IdentityCard,Single,29,Has,AssociateDegree,N,,,,,90000,Salary,40,Y,,,,,0
6333522,F,IdentityCard,,49,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
6333532,F,IdentityCard,,50,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6333538,M,IdentityCard,Married,42,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
6333541,M,IdentityCard,,59,No,JuniormiddleSchool,,,,,,0,,,Y,,,,,0
6333548,M,IdentityCard,Single,27,Has,Technology,N,,,,,60000,Salary,40,Y,,,,,0
6333557,M,IdentityCard,,45,Has,AssociateDegree,,,,,,110000,,,Y,,,,,0
6333585,F,,,,,,,,,,,0,,,N,,,,,0
6333589,F,IdentityCard,,30,Has,SecondaryTechnology,,,,,,80000,,,N,,,,,0
6333597,F,IdentityCard,,34,Has,Bachelor,,,,,,180000,,,Y,,,,,0
7311920,M,IdentityCard,Single,27,Has,AssociateDegree,Y,ApplyerOwn,N,OtherAddr,Local,60000,,,Y,,,,,0
7311947,M,IdentityCard,,41,Has,Bachelor,,,,,,150000,,,Y,,,,,0
7311962,M,IdentityCard,,27,Has,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
5080078,M,IdentityCard,,42,,,,,,,,0,,,N,,,,,0
5080085,M,IdentityCard,Married,64,Has,AssociateDegree,N,,,,,500000,,,Y,,,,,0
5080088,F,IdentityCard,,36,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5080097,M,IdentityCard,,51,Has,AssociateDegree,,,,,,95000,,,Y,,,,,0
5080109,F,IdentityCard,Married,42,Has,AssociateDegree,N,,,,,80000,,,Y,,,,,0
5080122,M,IdentityCard,Single,30,Has,Bachelor,N,,,,,80000,,,Y,,,,,0
5080128,F,IdentityCard,Married,34,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
5080146,M,IdentityCard,,36,Has,SeniorMiddleSchool,,,,,,200000,,,Y,,,,,0
5080155,M,IdentityCard,Married,42,Has,SeniorMiddleSchool,N,,,,,200000,,,Y,,,,,0
7312762,M,IdentityCard,,40,Has,JuniormiddleSchool,,,,,,80000,,,Y,,,,,0
7312774,F,IdentityCard,,55,No,AssociateDegree,,,,,,58000,,,Y,,,,,0
7312775,M,IdentityCard,Married,57,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,200000,Revenue,20,Y,Clerk,Other,108,C,0
7312791,F,IdentityCard,,50,No,SeniorMiddleSchool,,,,,,0,,,Y,Other,Other,164,,0
7312813,M,IdentityCard,,33,Has,Bachelor,,,,,,100000,,,Y,,,,,0
7312827,M,IdentityCard,Single,40,Has,SeniorMiddleSchool,Y,,,CurrAddr,,100000,Revenue,10,Y,,,,,0
7312833,F,,,,,,,,,,,0,,,N,,,,,0
7312848,M,IdentityCard,Single,29,Has,AssociateDegree,N,,,,,120000,,,Y,,,,,0
7312858,M,IdentityCard,,36,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
5080964,M,IdentityCard,Single,33,Has,AssociateDegree,N,,,,,90000,Salary,30,Y,,,,,0
5080969,F,IdentityCard,Married,34,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
5080980,F,IdentityCard,Married,35,Has,Bachelor,Y,AllOwn,N,RegiAddr,Local,100000,,,Y,,,,,0
5080994,M,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
5081003,M,IdentityCard,Single,30,Has,SecondaryTechnology,N,,,,,180000,,,Y,,,,,0
5081015,F,IdentityCard,,30,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5081023,F,IdentityCard,Single,29,Has,Bachelor,N,,,,,150000,Salary,40,H,,,,,0
5081037,F,IdentityCard,,31,No,Bachelor,,,,,,40000,,,Y,,,,,0
3932175,F,IdentityCard,,36,No,JuniormiddleSchool,,,,,,100000,,,Y,,,,,0
3932193,F,IdentityCard,Single,57,Has,SecondaryTechnology,N,,,,,90000,,,Y,,,,,0
3932200,M,IdentityCard,,49,No,AssociateDegree,,,,,,100000,,,Y,,,,,0
3932205,M,IdentityCard,Single,28,Has,AssociateDegree,N,,,,,40000,Salary,40,Y,,,,,0
3932211,M,IdentityCard,Married,42,Has,AssociateDegree,N,,,,,200000,,,Y,,,,,0
3932218,M,IdentityCard,,57,,,,,,,,0,,,N,,,,,0
3932226,F,IdentityCard,Single,30,Has,Bachelor,N,,,,,80000,Salary,40,Y,,,,,0
3932244,F,IdentityCard,,48,No,AssociateDegree,,,,,,20000,,,Y,,,,,0
3932247,M,IdentityCard,,51,Has,JuniormiddleSchool,,,,,,60000,,,Y,,,,,0
3932257,M,IdentityCard,,29,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6334454,M,IdentityCard,Single,27,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
6334474,F,IdentityCard,,31,Has,AssociateDegree,,,,,,30000,,,N,,,,,0
6334489,F,IdentityCard,,34,Has,SecondaryTechnology,,,,,,35000,,,N,,,,,0
6334497,F,IdentityCard,,33,Has,SecondaryTechnology,,,,,,80000,,,N,,,,,0
6334501,F,IdentityCard,Single,30,Has,SeniorMiddleSchool,N,,,,Alloparty,80000,,,Y,,,,,0
3933063,M,IdentityCard,,53,,,,,,,,0,,,N,,,,,0
3933073,M,IdentityCard,,34,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
3933078,M,IdentityCard,,37,Has,SeniorMiddleSchool,,,,,,60000,,,Y,,,,,0
3933086,M,IdentityCard,Single,32,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
3933097,F,IdentityCard,,31,No,SeniorMiddleSchool,,,,,,40000,,,Y,,,,,0
3933112,F,IdentityCard,,34,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3933139,M,IdentityCard,,39,Has,Bachelor,,,,,,80000,,,Y,,,,,0
3933149,M,IdentityCard,,35,Has,AssociateDegree,,,,,,200000,,,Y,,,,,0
3933157,M,IdentityCard,,39,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
3933159,F,IdentityCard,,39,No,SecondaryTechnology,,,,,,50000,,,Y,,,,,0
7311507,M,IdentityCard,,32,Has,Bachelor,,,,,,120000,,,Y,,,,,0
7311522,F,IdentityCard,,41,Has,SecondaryTechnology,,,,,,100000,,,Y,,,,,0
7311530,M,IdentityCard,Single,52,Has,SecondaryTechnology,N,,,,,70000,,,Y,,,,,0
7311538,F,IdentityCard,,36,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
5079684,M,IdentityCard,Married,40,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,136000,Salary,40,Y,,,,,0
5079691,M,IdentityCard,,38,Has,Bachelor,,,,,,300000,,,Y,,,,,0
5079702,F,IdentityCard,,50,,,,,,,,0,,,N,,,,,0
5079707,F,IdentityCard,,27,No,AssociateDegree,,,,,,24000,,,Y,,,,,0
5079709,M,IdentityCard,,33,No,AssociateDegree,,,,,,60000,,,Y,,,,,0
5079729,F,IdentityCard,Single,28,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
5079742,F,IdentityCard,Single,33,Has,AssociateDegree,N,,,,Local,100000,,,Y,,,,,0
5079752,M,IdentityCard,Single,31,Has,AssociateDegree,Y,WithOtherOwn,N,CurrAddr,Local,80000,,,Y,,,,,0
6334022,M,IdentityCard,Single,26,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,90000,,,Y,,,,,0
6334043,M,IdentityCard,Married,29,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,150000,,,Y,,,,,0
6334055,F,IdentityCard,,32,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6334093,M,IdentityCard,Single,46,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
6334102,F,IdentityCard,,45,Has,SeniorMiddleSchool,,,,,,40000,,,Y,,,,,0
3932671,M,IdentityCard,,56,Has,Bachelor,,,,,,120000,,,N,,,,,0
3932677,M,IdentityCard,Single,36,Has,Bachelor,N,,,,,100000,,,Y,,,,,0
3932703,F,IdentityCard,Married,42,Has,Bachelor,N,,,,,60000,,,Y,,,,,0
3932707,F,IdentityCard,,33,No,SeniorMiddleSchool,,,,,,50000,,,Y,,,,,0
3932710,M,IdentityCard,Single,30,Has,SecondaryTechnology,Y,ApplyerOwn,N,CurrAddr,Local,64800,Salary,40,Y,OperatingMechanic,Eployee,62,C,0
3932722,F,IdentityCard,,37,Has,Bachelor,,,,,,100000,,,Y,,,,,0
3932726,F,IdentityCard,,33,No,Technology,,,,,,20000,,,N,,,,,0
3932739,F,IdentityCard,,39,Has,SeniorMiddleSchool,,,,,,30000,,,Y,,,,,0
3932752,F,IdentityCard,,43,No,Bachelor,,,,,,80000,,,Y,,,,,0
7312365,M,IdentityCard,Single,28,Has,AssociateDegree,N,,,,,60000,Salary,40,Y,,,,,0
7312395,M,IdentityCard,Single,26,Has,Bachelor,N,,,,,80000,Salary,40,Y,,,,,0
7312402,F,IdentityCard,,34,Has,Bachelor,,,,,,150000,,,Y,,,,,0
7312409,M,IdentityCard,Married,41,Has,AssociateDegree,N,,,,,80000,,,N,,,,,0
7312413,F,IdentityCard,,38,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
7312427,M,IdentityCard,Married,48,Has,SeniorMiddleSchool,N,,,,,150000,Revenue,20,Y,,,,,0
7312438,M,IdentityCard,Single,30,Has,AssociateDegree,N,,,,,90000,,,N,,,,,0
7312458,M,IdentityCard,Single,33,Has,Bachelor,N,,,,,80000,,,Y,OperatingMechanic,Eployee,128,C,0
7312462,F,IdentityCard,,50,Has,SeniorMiddleSchool,,,,,,50000,,,Y,,,,,0
5080559,M,IdentityCard,Married,39,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,0
5080584,M,IdentityCard,Single,31,Has,Bachelor,N,,,,,50000,,,Y,,,,,0
5080588,F,IdentityCard,,48,No,AssociateDegree,,,,,,25000,,,Y,,,,,0
5080611,F,IdentityCard,,52,Has,SeniorMiddleSchool,,,,,,50000,,,Y,Technician,Eployee,105,,0
5080615,F,IdentityCard,,38,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
5080622,M,IdentityCard,Married,34,Has,SeniorMiddleSchool,N,,,,,100000,,,Y,,,,,0
5080628,M,IdentityCard,,41,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6334908,F,IdentityCard,,36,Has,AssociateDegree,,,,,,50000,,,Y,,,,,0
6334912,M,IdentityCard,,41,Has,SeniorMiddleSchool,,,,,,120000,,,Y,,,,,0
6334926,M,IdentityCard,Single,45,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,0
6334943,M,IdentityCard,,65,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
6334959,F,IdentityCard,,37,Has,AssociateDegree,,,,,,62000,,,Y,,,,,0
6334971,M,IdentityCard,Single,27,Has,SeniorMiddleSchool,N,,,,,60000,,,Y,,,,,0
6334985,M,IdentityCard,,56,Has,PrimarySchool,,,,,,70000,,,Y,,,,,0
6334997,M,IdentityCard,Married,35,Has,SeniorMiddleSchool,Y,AllOwn,N,RegiAddr,Local,150000,,,Y,,,,,0
3933568,M,IdentityCard,,60,Has,Technology,,,,,,80000,,,Y,,,,,0
3933581,F,IdentityCard,Single,39,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
3933592,M,IdentityCard,,64,Has,AssociateDegree,,,,,,200000,,,Y,,,,,0
3933594,M,IdentityCard,,54,No,SeniorMiddleSchool,,,,,,80000,,,Y,,,,,0
3933605,M,IdentityCard,Single,30,Has,Bachelor,N,,,,,80000,,,Y,,,,,0
3933611,M,IdentityCard,Married,32,Has,AssociateDegree,N,,,,,130000,,,Y,Other,Other,81,Z,0
3933625,M,IdentityCard,Married,50,Has,SecondaryTechnology,N,,,,,100000,,,Y,,,,,0
7311973,F,IdentityCard,Married,36,Has,JuniormiddleSchool,Y,ApplyerOwn,N,CurrAddr,Local,100000,Revenue,10,Y,,,,,0
7312013,M,IdentityCard,,33,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
7312017,F,IdentityCard,,28,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
7312026,M,IdentityCard,,42,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
7312061,F,IdentityCard,,41,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
5080168,F,IdentityCard,,45,No,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,0
5080187,M,IdentityCard,,58,Has,JuniormiddleSchool,,,,,,60000,,,Y,,,,,0
5080191,F,IdentityCard,,36,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
5080204,M,IdentityCard,Single,41,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,80000,Salary,40,Y,,,,,0
5080210,M,IdentityCard,Married,43,Has,AssociateDegree,N,,,,,80000,Salary,40,Y,,,,,0
5080219,F,IdentityCard,,54,No,SecondaryTechnology,,,,,,0,,,N,,,,,0
3933637,M,IdentityCard,,41,Has,AssociateDegree,,,,,,80000,,,N,,,,,0
3933639,M,IdentityCard,,51,No,SeniorMiddleSchool,,,,,,100000,,,Y,,,,,0
3933642,M,IdentityCard,,45,Has,AssociateDegree,,,,,,120000,,,Y,,,,,0
3933651,F,IdentityCard,Single,30,Has,Technology,N,,,,,80000,,,Y,,,,,0
7312864,F,IdentityCard,,34,Has,Bachelor,,,,,,80000,,,Y,,,,,0
7312871,M,IdentityCard,Single,22,Has,Bachelor,N,,,,,80000,Salary,40,Y,,,,,0
7312889,M,IdentityCard,,40,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
7312914,M,IdentityCard,Single,35,Has,AssociateDegree,N,,,,,100000,,,N,,,,,0
7312925,M,IdentityCard,Single,42,Has,AssociateDegree,Y,ApplyerOwn,N,RegiAddr,Local,0,,,Y,,,,,0
7312936,F,IdentityCard,,48,No,JuniormiddleSchool,,,,,,20000,,,Y,,,,,0
6333629,F,IdentityCard,,34,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
6333652,M,,,,,,,,,,,0,,,N,,,,,0
6333655,M,IdentityCard,Single,39,Has,Bachelor,N,,,,,200000,,,Y,,,,,0
6333662,F,IdentityCard,Single,46,Has,SecondaryTechnology,Y,-,,RegiAddr,Local,150000,,,Y,,,,,0
6333678,M,IdentityCard,Married,32,Has,SecondaryTechnology,Y,AllOwn,N,RegiAddr,Local,70000,,,Y,,,,,0
6333697,F,IdentityCard,,51,No,AssociateDegree,,,,,,40000,,,Y,,,,,0
6333699,F,IdentityCard,Married,51,Has,AssociateDegree,N,,,,,100000,,,Y,,,,,0
6333708,F,IdentityCard,,38,No,AssociateDegree,,,,,,100000,,,Y,,,,,0
3932279,M,IdentityCard,Single,40,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,100000,,,Y,,,,,0
3932285,M,IdentityCard,Single,30,Has,Bachelor,N,,,,,70000,,,Y,,,,,0
3932301,F,IdentityCard,,38,Has,Technology,,,,,,60000,,,Y,,,,,0
3932318,F,IdentityCard,,40,No,Bachelor,,,,,,70000,,,Y,,,,,0
3932323,M,IdentityCard,,40,Has,AssociateDegree,,,,,,70000,,,Y,,,,,0
3932329,F,IdentityCard,Married,43,Has,AssociateDegree,N,,,,,50000,,,Y,,,,,0
3932341,M,IdentityCard,,48,Has,Bachelor,,,,,,60000,,,Y,CommerceService,Eployee,397,,0
3932354,M,IdentityCard,,31,Has,AssociateDegree,,,,,,80000,,,N,,,,,0
3932367,M,IdentityCard,,30,Has,JuniormiddleSchool,,,,,,50000,,,Y,,,,,0
5080234,F,IdentityCard,,62,Has,AssociateDegree,,,,,,40000,,,Y,,,,,0
5080244,F,IdentityCard,Single,31,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
5080250,M,IdentityCard,,33,Has,JuniormiddleSchool,,,,,,60000,,,N,,,,,0
6334513,F,IdentityCard,,42,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
6334524,F,IdentityCard,,38,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
6334529,M,IdentityCard,Married,38,Has,AssociateDegree,N,,,,,60000,,,Y,,,,,0
6334542,F,IdentityCard,,35,Has,AssociateDegree,,,,,,150000,,,Y,,,,,0
6334546,F,IdentityCard,,43,Has,AssociateDegree,,,,,,60000,,,Y,,,,,0
6334555,M,MilitaryOfficerCard,,36,Has,AssociateDegree,,,,,,60000,,,N,,,,,0
6334571,M,IdentityCard,Married,45,Has,AssociateDegree,Y,ApplyerOwn,N,CurrAddr,Local,62000,,,Y,,,,,0
6334581,F,IdentityCard,Single,29,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,50000,,,Y,,,,,0
3933163,M,IdentityCard,,40,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
3933170,M,IdentityCard,Married,50,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,60000,,,Y,,,,,0
3933188,M,IdentityCard,,53,Has,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
3933206,F,IdentityCard,Married,52,Has,SecondaryTechnology,N,,,,,50000,,,Y,,,,,0
6335011,F,IdentityCard,,52,No,SecondaryTechnology,,,,,,30000,,,Y,,,,,0
6335016,M,IdentityCard,Single,28,Has,SecondaryTechnology,N,,,,,50000,Salary,40,Y,,,,,0
6335049,F,IdentityCard,,40,Has,AssociateDegree,,,,,,100000,,,Y,,,,,0
7311578,,,,,,,,,,,,0,,,,,,,,0
7311579,M,IdentityCard,,43,No,AssociateDegree,,,,,,50000,,,Y,,,,,0
7311591,M,IdentityCard,Married,32,Has,Bachelor,Y,ApplyerOwn,N,CurrAddr,Local,80000,,,Y,,,,,0
7311604,M,IdentityCard,,70,Has,SeniorMiddleSchool,,,,,,100000,,,N,,,,,0
7311613,M,IdentityCard,Married,29,Has,SeniorMiddleSchool,N,,,,,80000,Salary,40,Y,,,,,0
7311620,M,IdentityCard,Married,58,Has,Bachelor,Y,,,RegiAddr,,80000,Salary,30,Y,,,,,0
7311635,M,IdentityCard,Married,35,Has,SecondaryTechnology,N,,,,,100000,Salary,40,Y,,,,,0
7311642,F,IdentityCard,,58,No,PrimarySchool,,,,,,40000,,,Y,,,,,0
7311651,M,IdentityCard,Married,39,Has,SeniorMiddleSchool,Y,,,CurrAddr,,150000,,,Y,,,,,0
5079768,M,IdentityCard,,42,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
5079777,F,IdentityCard,,50,Has,Bachelor,,,,,,150000,,,Y,Technician,Manage,93,,0
5079808,F,IdentityCard,,39,Has,JuniormiddleSchool,,,,,,50000,,,Y,,,,,0
5079813,F,IdentityCard,,45,Has,Bachelor,,,,,,120000,,,Y,,,,,0
6334136,F,IdentityCard,,31,Has,AssociateDegree,,,,,,0,,,Y,,,,,0
6334158,M,IdentityCard,Married,39,Has,AssociateDegree,Y,,,CurrAddr,,60000,Salary,40,Y,,,,,0
6334170,M,IdentityCard,Married,33,Has,AssociateDegree,N,,,,,150000,,,Y,,,,,0
6334189,M,IdentityCard,Single,41,Has,Bachelor,N,,,,,72000,Salary,40,Y,,,,,0
6334198,F,IdentityCard,,54,No,PrimarySchool,,,,,,45000,,,Y,,,,,0
6334204,M,IdentityCard,Married,29,Has,SeniorMiddleSchool,N,,,,,100000,,,Y,,,,,0
3932761,M,IdentityCard,,32,Has,Bachelor,,,,,,60000,,,Y,,,,,0
3932767,M,IdentityCard,,39,Has,Bachelor,,,,,,150000,,,Y,,,,,0
3932773,M,IdentityCard,Married,51,Has,SeniorMiddleSchool,N,,,,,70000,,,Y,,,,,0
3933214,F,IdentityCard,,53,,,,,,,,0,,,N,,,,,0
3933221,M,IdentityCard,,50,Has,SecondaryTechnology,,,,,,100000,,,Y,,,,,0
3933227,F,IdentityCard,,45,No,Bachelor,,,,,,100000,,,Y,,,,,0
3933233,F,IdentityCard,,35,No,Bachelor,,,,,,70000,,,Y,,,,,0
3933240,M,IdentityCard,,50,Has,SecondaryTechnology,,,,,,1000000,,,Y,,,,,0
3933245,F,IdentityCard,,33,Has,JuniormiddleSchool,,,,,,70000,,,Y,,,,,0
3933255,M,IdentityCard,Single,35,Has,Bachelor,N,,,,,150000,,,Y,CommerceService,Manage,102,L,0
7312474,F,IdentityCard,,42,Has,JuniormiddleSchool,,,,,,80000,,,Y,,,,,0
7312489,M,IdentityCard,Single,33,Has,AssociateDegree,N,,,,,100000,,,N,,,,,0
7312505,F,IdentityCard,,49,No,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
7312516,F,IdentityCard,,32,Has,AssociateDegree,,,,,,100000,,,N,,,,,0
7312526,M,IdentityCard,Married,50,Has,AssociateDegree,Y,AllOwn,N,CurrAddr,Local,100000,,,N,,,,,0
7312970,F,IdentityCard,,45,No,SecondaryTechnology,,,,,,40000,,,Y,,,,,0
7312995,M,IdentityCard,,39,Has,Bachelor,,,,,,150000,,,Y,,,,,0
7312999,M,IdentityCard,Married,30,Has,AssociateDegree,N,,,,,90000,Salary,40,Y,,,,,0
7313008,,,,,,,,,,,,0,,,N,,,,,0
7313031,F,IdentityCard,,41,No,JuniormiddleSchool,,,,,,10000,,,Y,,,,,0
7313035,F,IdentityCard,,33,Has,AssociateDegree,,,,,,80000,,,Y,,,,,0
7313043,F,IdentityCard,,34,Has,SecondaryTechnology,,,,,,0,,,Y,,,,,0
5081152,M,IdentityCard,,37,Has,SecondaryTechnology,,,,,,62000,,,Y,,,,,0
